,Has Online delivery,Is delivering now,Price range,Votes,Num_of_Cuisines,Dollar_Standard_Avg_Cost_2,Australia,Botswana,Brazil,Canada,India,Indonesia,New Zealand,Qatar,Singapore,South Africa,Sri Lanka,Turkey,UAE,UK,USA,Val_Mon
4051,0,0,1,56,3,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
4052,0,0,2,49,3,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3636363636363638
4053,1,0,1,60,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.411764705882353
4054,1,0,1,86,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7058823529411765
4055,1,0,1,51,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3125
4056,1,0,1,24,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4545454545454546
4057,0,0,1,97,3,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5142857142857143
4058,1,0,1,60,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428571
4059,1,0,1,25,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9729729729729729
4079,1,0,3,124,3,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
4080,0,0,2,113,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5000000000000004
4081,1,0,1,166,5,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
4082,0,0,2,71,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4634146341463417
4083,0,0,4,17,1,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5
4084,0,0,3,25,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5294117647058822
4085,0,0,3,20,2,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7894736842105265
4086,0,0,4,45,1,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0
4087,0,0,4,2826,1,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.727272727272727
4088,0,0,4,188,5,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.48780487804878
4089,0,0,1,26,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4999999999999998
4090,0,0,1,10,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7741935483870968
4091,0,0,2,25,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
4092,0,0,1,117,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0285714285714287
4093,0,0,1,11,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5555555555555556
4094,0,0,1,6,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3870967741935484
4095,0,0,1,9,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857144
4096,1,0,1,7,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1612903225806452
4097,0,0,1,41,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6428571428571429
4098,0,0,1,5,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7419354838709677
4099,0,0,1,13,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4100,1,0,2,6,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4101,0,0,1,59,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2352941176470589
4102,0,0,1,15,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1612903225806452
4103,1,0,1,18,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36363636363636365
4104,1,0,1,37,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3548387096774195
4105,0,0,1,14,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7499999999999999
4106,0,0,1,6,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5999999999999999
4107,0,0,1,60,3,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.272727272727273
4108,0,0,1,22,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0588235294117647
4109,0,0,1,10,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5454545454545455
4110,1,0,2,74,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1176470588235294
4111,0,0,1,25,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7058823529411765
4112,0,0,4,14,3,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.344827586206897
4113,1,0,2,12,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5555555555555554
4114,1,0,1,9,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5999999999999999
4115,0,0,1,18,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3846153846153846
4116,0,0,1,68,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6363636363636365
4117,0,0,1,7,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9677419354838709
4118,0,0,1,4,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
4119,1,0,1,33,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6551724137931034
4120,0,0,1,11,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6363636363636365
4121,0,0,1,5,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4999999999999998
4122,0,0,1,38,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37499999999999994
4123,1,0,2,23,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
4124,0,0,2,14,2,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1290322580645165
4125,0,0,2,8,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0689655172413794
4126,0,0,1,9,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4127,0,0,1,8,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0344827586206897
4128,1,0,2,57,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4827586206896552
4129,0,0,1,17,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7058823529411765
4130,0,0,1,14,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.090909090909091
4131,0,0,1,6,3,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
4132,0,0,1,14,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2413793103448276
4133,0,0,1,6,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7999999999999999
4134,0,0,1,16,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8620689655172415
4135,1,0,1,9,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.16
4136,0,0,1,33,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
4137,1,0,1,14,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6857142857142857
4138,0,0,1,89,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9729729729729729
4139,0,0,1,75,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
4140,1,0,1,29,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9729729729729729
4152,1,0,2,19,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.727272727272727
4153,0,0,3,621,3,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
4154,0,0,1,7,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4155,0,0,1,12,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7058823529411765
4156,0,0,1,6,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
4157,0,0,1,5,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3870967741935484
4158,0,0,2,40,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7647058823529411
4159,0,0,1,13,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7499999999999999
4160,0,0,1,5,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6
4161,0,0,1,5,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
4162,0,0,2,1585,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8947368421052633
4163,0,0,1,635,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2307692307692308
4164,0,0,1,12,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6857142857142857
4165,0,0,1,22,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
4166,0,0,1,75,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3157894736842105
4167,0,0,2,40,4,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.210526315789474
4176,0,0,1,69,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2857142857142857
4177,0,0,1,115,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6
4178,0,0,2,4689,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
4179,0,0,1,76,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5581395348837209
4180,1,0,2,86,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
4181,1,0,2,74,1,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3636363636363638
4182,1,0,2,49,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1176470588235294
4183,1,0,2,84,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9999999999999996
4184,0,0,1,50,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5882352941176472
4185,0,0,2,91,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4186,1,0,2,23,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.545454545454546
4187,0,0,2,88,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4705882352941178
4188,1,0,1,70,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5999999999999999
4189,1,0,1,96,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4999999999999998
4190,0,0,2,85,5,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.88
4191,1,0,2,60,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4705882352941178
4192,1,0,2,82,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4193,1,0,3,105,3,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.615384615384615
4194,1,0,2,162,4,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.88
4195,0,0,1,62,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3125
4196,0,0,1,66,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5882352941176472
4197,0,0,2,46,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3600000000000003
4198,1,0,2,198,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4705882352941178
4199,1,0,2,69,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9354838709677418
4200,1,0,2,52,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7647058823529411
4201,1,0,2,182,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
4202,1,0,3,85,2,16.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.090909090909092
4203,1,1,2,102,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.823529411764706
4204,1,0,1,69,4,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.411764705882353
4205,1,0,1,37,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
4206,1,1,2,50,4,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1333333333333333
4207,0,0,2,40,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0571428571428574
4208,1,0,3,128,2,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.947368421052632
4209,1,0,1,212,1,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.105263157894737
4210,0,0,1,164,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
4211,1,0,1,70,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
4212,1,0,2,74,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
4213,1,0,1,33,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3714285714285714
4214,0,0,1,116,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
4215,1,0,2,62,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
4216,1,0,2,179,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666665
4217,1,0,2,56,2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3333333333333335
4218,1,0,2,131,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0571428571428574
4219,1,0,1,155,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
4220,1,0,3,100,3,15.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.457142857142857
4221,1,0,1,32,4,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2972972972972971
4222,1,0,2,87,3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
4223,1,0,1,61,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4594594594594594
4224,0,0,1,66,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5789473684210527
4225,1,0,2,22,3,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9534883720930234
4226,0,0,1,15,2,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6428571428571429
4227,1,0,1,30,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2857142857142858
4228,0,0,1,7,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4229,0,0,1,4,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0344827586206897
4230,1,0,1,45,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4999999999999998
4231,1,0,1,16,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5999999999999999
4232,1,0,1,5,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9285714285714288
4233,1,0,2,7,3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.222222222222222
4234,0,0,1,9,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4235,0,0,1,15,3,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3548387096774195
4236,0,0,1,25,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9285714285714288
4237,0,0,1,10,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7499999999999999
4238,0,0,1,42,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7741935483870968
4239,1,0,2,62,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7647058823529411
4240,0,0,1,17,2,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4615384615384615
4241,0,0,1,7,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8620689655172415
4242,1,0,2,9,3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3076923076923075
4243,0,0,2,140,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.181818181818182
4244,0,0,2,15,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.769230769230769
4245,0,0,1,16,3,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7741935483870968
4246,1,0,2,21,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9354838709677418
4247,0,0,1,5,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857144
4248,1,0,2,24,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
4249,0,0,2,15,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
4250,1,0,2,78,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
4251,1,0,2,29,2,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3636363636363638
4252,0,0,1,5,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6551724137931034
4253,1,0,2,107,2,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.085714285714286
4254,1,0,2,55,2,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7692307692307696
4255,0,0,1,32,2,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
4256,1,0,2,32,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7142857142857142
4257,0,0,1,19,2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3714285714285714
4280,1,0,2,126,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.173913043478261
4281,0,0,3,744,2,19.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.8
4282,0,0,1,352,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5853658536585367
4283,0,0,2,59,2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.181818181818182
4284,0,0,2,81,1,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7272727272727275
4285,0,0,1,34,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7419354838709677
4286,0,0,2,31,1,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1176470588235294
4287,0,0,4,40,2,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5
4288,1,0,2,40,3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
4289,0,0,2,7,2,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2758620689655173
4290,1,0,3,116,3,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5294117647058822
4291,0,0,1,12,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5625
4292,0,0,1,5,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7999999999999999
4293,0,0,4,16,1,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.333333333333332
4294,0,0,1,85,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3125
4295,0,0,1,7,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5999999999999999
4296,0,0,2,6,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.096774193548387
4297,0,0,3,11,2,13.200000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.125
4298,0,0,4,408,1,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.244897959183673
4299,0,0,1,47,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4736842105263158
4300,0,0,3,450,2,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6923076923076925
4301,0,0,2,49,1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.27027027027027
4302,1,0,2,223,4,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.108108108108108
4303,0,0,1,475,1,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6486486486486486
4304,1,0,3,1347,2,22.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.000000000000001
4305,0,0,3,555,3,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6923076923076925
4306,0,0,4,299,4,25.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.461538461538462
4307,1,0,2,158,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5789473684210527
4308,0,0,3,291,2,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6923076923076925
4309,0,0,1,19,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5142857142857143
4310,0,0,3,1058,2,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.166666666666667
4311,1,0,2,303,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4615384615384617
4318,0,0,3,361,5,18.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.428571428571429
4319,0,0,3,162,4,16.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8571428571428568
4320,1,0,2,1869,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4285714285714286
4321,0,0,4,501,3,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.853658536585367
4322,0,0,1,23,1,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7419354838709677
4323,0,0,1,33,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.090909090909091
4324,0,0,1,6,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2413793103448276
4325,0,0,1,15,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7999999999999999
4326,0,0,1,4,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4327,0,0,3,49,3,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.615384615384615
4328,0,0,2,14,2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.909090909090909
4329,0,0,2,22,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.142857142857143
4330,0,0,1,15,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5454545454545455
4331,1,0,2,26,2,11.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.071428571428572
4332,1,0,2,47,3,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.84
4333,0,0,3,8,5,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75
4334,1,0,2,67,4,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.142857142857143
4335,0,0,3,19,1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.454545454545455
4336,0,0,1,49,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.542857142857143
4337,0,0,3,92,4,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1578947368421053
4338,1,0,2,78,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6216216216216215
4339,1,0,2,170,4,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8947368421052633
4340,1,0,2,80,1,6.6000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7368421052631582
4342,1,0,2,76,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
4343,0,0,4,120,1,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.352941176470589
4344,0,0,4,202,3,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.285714285714286
4345,0,0,4,64,1,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.823529411764707
4346,0,0,4,24,1,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.25
4347,0,0,2,17,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8181818181818183
4348,0,0,4,162,3,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
4349,0,0,4,79,2,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.571428571428571
4350,1,0,1,43,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5483870967741935
4351,1,0,3,142,2,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.357142857142858
4352,0,0,1,10,1,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4545454545454546
4353,1,0,2,23,2,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.375
4354,1,0,1,665,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4
4355,0,0,1,15,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.125
4356,0,0,1,27,2,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
4357,0,0,1,13,2,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
4358,0,0,1,53,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0588235294117647
4359,0,0,2,29,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.875
4360,0,0,1,14,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0285714285714287
4361,1,0,2,414,3,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8947368421052633
4364,0,0,1,44,2,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.782608695652174
4365,0,0,1,35,2,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7419354838709677
4366,0,0,4,15,1,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.363636363636363
4367,0,0,1,6,2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
4368,0,0,1,9,2,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5806451612903226
4369,0,0,1,21,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5454545454545455
4370,0,0,1,9,2,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7741935483870968
4371,1,0,2,4,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
